abs_,airbag_driver,airbag_passenger,airbag_side,alloy_wheels,central_locking,chassis_warranty,cylinder_capacity,fuel,fuel_tank,general_warranty,maintenance,max_power,max_torque,name,no_of_cylinders,no_of_seats,parking_sensors,price,reverse_camera,top_speed,transmission,wheelbase
1,1,1,1,1,1,,1560,diesel,47,,,70 kW (95 hp),215,Ford B-MAX 1.6 TDCi Titanium,4,5,1,25.075,1,173,manual,2489 mm
0,0,0,0,0,0,,1589,petrol,50,,,77 kW (105 hp),134,Daihatsu Applause 16 Li,4,5,0,15.789,0,175,automatic,2470 mm
1,0,0,0,0,1,,1589,petrol,50,,,77 kW (105 hp),134,Daihatsu Applause 16 Xi,4,5,0,15.426,0,185,manual,2470 mm
0,0,0,0,0,0,,1589,petrol,50,,,77 kW (105 hp),134,Daihatsu Applause 16 Li,4,5,0,13.611,0,185,manual,2470 mm
0,0,0,0,0,0,,1589,benzine,50,,,n.v.t.,...,Daihatsu Applause 16i,4,5,0,11.660,0,185,handgeschakeld,2470 mm
1,0,0,0,0,1,,1589,petrol,50,,,77 kW (105 hp),134,Daihatsu Applause 16 Xi,4,5,0,16.878,0,175,automatic,2470 mm
1,0,0,0,1,1,,3590,petrol,89,,,149 kW (203 hp),302,Daimler 3.6,6,5,0,71.602,0,219,automatic,2870 mm
1,1,1,1,1,1,,1461,diesel,50,,,66 kW (90 hp),190,Dacia Dokker dCi 90 10th Anniversary,4,5,1,19.990,0,162,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Ambiance,4,5,0,16.290,0,175,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Stepway,4,5,1,19.090,0,175,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Stepway,4,5,1,18.490,0,175,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 10th Anniversary,4,5,0,17.690,0,175,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Laureate,4,5,0,18.190,0,175,manual,2810 mm
1,1,1,1,1,1,,1461,diesel,50,,,66 kW (90 hp),190,Dacia Dokker dCi 90 10th Anniversary,4,5,1,19.990,0,163,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Robust,4,5,0,16.290,0,175,manual,2810 mm
1,1,1,1,1,1,,1461,diesel,50,,,66 kW (90 hp),190,Dacia Dokker dCi 90 Laureate,4,5,0,20.490,0,163,manual,2810 mm
1,1,1,1,1,1,,1461,diesel,50,,,66 kW (90 hp),190,Dacia Dokker dCi 90 Laureate,4,5,1,19.590,0,162,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Ambiance,4,5,0,15.690,0,175,manual,2810 mm
1,1,1,1,1,1,,1199,petrol,50,,,84 kW (115 hp),200,Dacia Dokker TCe 115 Laureate,4,5,1,17.190,0,175,manual,2810 mm
0,1,0,0,0,1,,1796,petrol,50,,,70 kW (95 hp),145,Daewoo Espero 1.8 CD,4,5,0,17.423,0,173,automatic,2620 mm
0,1,0,0,0,1,,1498,petrol,50,,,66 kW (90 hp),137,Daewoo Espero 1.5 GLX,4,5,0,14.746,0,170,manual,2620 mm
0,1,0,0,0,1,,1796,petrol,50,,,70 kW (95 hp),145,Daewoo Espero 1.8 CD,4,5,0,15.880,0,180,manual,2620 mm
1,1,1,0,0,1,,1590,petrol,50,,,73 kW (99 hp),138,Daihatsu Applause 1.6i,4,5,0,14.972,0,180,manual,2470 mm
0,1,0,0,0,1,,1498,petrol,50,,,66 kW (90 hp),137,Daewoo Espero 1.5 GLX,4,5,0,16.288,0,167,automatic,2620 mm
1,1,1,0,0,1,,1590,petrol,50,,,73 kW (99 hp),138,Daihatsu Applause 1.6i,4,5,0,16.425,0,175,automatic,2470 mm
1,1,1,1,1,1,,1598,LPG,35,,,75 kW (102 hp),144,Dacia Duster 1.6 16V 4x2 LPG Aniversare,4,5,0,20.490,0,162,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x4 Aniversare,4,5,0,22.490,0,160,manual,2673 mm
1,1,1,1,1,1,,1598,LPG,35,,,75 kW (102 hp),144,Dacia Duster 1.6 16V 4x2 LPG Laureate,4,5,0,19.990,0,162,manual,2673 mm
1,1,1,1,1,1,,1598,LPG,35,,,75 kW (102 hp),144,Dacia Duster 1.6 16V 4x2 LPG Ambiance,4,5,0,17.990,0,162,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x2 Aniversare,4,5,0,19.990,0,165,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Aniversare,4,5,0,21.990,0,171,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Aniversare,4,5,0,24.490,0,168,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x2 Delsey,4,5,0,19.103,0,165,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Prestige,4,5,0,25.490,0,171,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Delsey,4,5,0,22.980,0,171,manual,2673 mm
1,1,1,1,1,1,,1598,LPG,35,,,75 kW (102 hp),144,Dacia Duster 1.6 16V 4x2 LPG Prestige,4,5,0,20.990,0,162,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x2 Prestige,4,5,0,22.490,0,165,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x4 Delsey,4,5,0,21.213,0,160,manual,2673 mm
1,1,1,1,1,1,,1598,LPG,35,,,75 kW (102 hp),144,Dacia Duster 1.6 16V 4x2 LPG Delsey,4,5,0,19.350,0,162,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,66 kW (90 hp),200,Dacia Duster dCi 90 4x2 Ambiance,4,5,0,21.490,0,156,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Aniversare,4,5,0,26.490,0,168,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x4 Prestige,4,5,0,24.990,0,160,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Delsey,4,5,0,25.814,0,168,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Aniversare,4,5,0,23.990,0,171,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Laureate,4,5,0,26.990,0,168,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Laureate,4,5,0,24.490,0,171,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Prestige,4,5,0,27.990,0,168,manual,2673 mm
1,1,1,0,0,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x2,4,5,0,16.290,0,165,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x4 Ambiance,4,5,0,16.990,0,160,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x2 Ambiance,4,5,0,19.490,0,165,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x4 Laureate,4,5,0,23.990,0,160,manual,2673 mm
1,1,1,1,1,1,,1598,petrol,50,,,77 kW (105 hp),148,Dacia Duster 1.6 16V 4x2 Laureate,4,5,0,21.490,0,165,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Laureate,4,5,0,20.990,0,171,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,79 kW (107 hp),240,Dacia Duster dCi 110 4x2 Ambiance,4,5,0,18.990,0,171,manual,2673 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 10th Anniversary,4,5,1,18.290,0,175,manual,2674 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Ambiance,4,5,0,20.990,0,168,manual,2673 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Laureate,4,5,0,23.490,0,168,manual,2673 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 Laureate,4,5,1,18.790,0,175,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 10th Anniversary,4,5,1,18.290,0,175,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 Ambiance,4,5,1,17.290,0,175,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x4 Prestige,4,5,1,23.090,1,177,manual,2674 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x2 Prestige,4,5,1,24.890,1,169,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x4 Ambiance,4,5,1,20.290,0,177,manual,2674 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x2 BlackShadow,4,5,1,25.590,1,169,manual,2674 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 Prestige,4,5,1,27.390,1,168,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x4 Laureate,4,5,1,21.790,0,177,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x4 BlackShadow,4,5,1,23.990,1,177,manual,2674 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x2 Prestige,4,5,1,26.390,0,169,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 Prestige,4,5,1,19.290,0,175,manual,2674 mm
1,1,1,1,1,1,,2987,diesel,68,,,160 kW (218 hp),510,Chrysler 300C 3.0 CRD Signature Series,6,5,1,57.419,0,230,sequential automatic,3048 mm
1,1,1,1,1,1,,3518,petrol,68,,,186 kW (253 hp),340,Chrysler 300C 3.5 V6,6,5,1,62.773,0,219,automatic,3048 mm
1,1,1,1,1,1,,5654,petrol,68,,,250 kW (340 hp),525,Chrysler 300C HEMI 5.7 V8,8,5,1,81.700,0,250,sequential automatic,3048 mm
1,1,1,1,1,1,,2736,petrol,68,,,142 kW (193 hp),257,Chrysler 300C 2.7 V6,6,5,1,59.127,0,209,automatic,3048 mm
1,1,1,1,1,1,,6162,petrol,69,,,321 kW (437 hp),570,Corvette C6 Coupe Competition,8,2,0,101.290,0,300,manual,2686 mm
1,1,1,1,1,1,,6162,petrol,69,,,321 kW (437 hp),570,Corvette C6 Coupe Competition,8,2,0,106.640,0,300,sequential automatic,2686 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x4 Robust,4,5,1,21.190,0,177,manual,2674 mm
1,1,1,1,1,1,,6162,petrol,69,,,476 kW (647 hp),820,Corvette C6 Coupe ZR1,8,2,0,202.690,0,330,manual,2685 mm
1,1,1,1,1,1,,5967,petrol,69,,,297 kW (404 hp),546,Corvette C6 Coupe,8,2,0,91.490,0,300,manual,2686 mm
1,1,1,1,1,1,,5967,petrol,69,,,297 kW (404 hp),546,Corvette C6 Coupe,8,2,0,96.690,0,300,sequential automatic,2686 mm
0,0,0,0,1,0,,1781,petrol,40,,,132 kW (180 hp),235,Donkervoort D8-180E Sport,4,2,0,94.567,0,210,manual,2300 mm
0,0,0,0,1,0,,1781,petrol,40,,,132 kW (180 hp),235,Donkervoort D8-180E Classic,4,2,0,87.953,0,210,manual,2300 mm
0,0,0,0,1,0,,1781,petrol,40,,,110 kW (150 hp),210,Donkervoort D8-150E Touring,4,2,0,66.053,0,200,manual,2300 mm
0,0,0,0,1,0,,1781,petrol,40,,,154 kW (210 hp),320,Donkervoort D8-210E Sport,4,2,0,98.551,0,235,manual,2300 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 Robust,4,5,1,18.190,0,175,manual,2674 mm
0,0,0,0,1,0,,1781,petrol,40,,,154 kW (210 hp),320,Donkervoort D8-210E Race,4,2,0,111.678,0,235,manual,2300 mm
0,0,0,0,1,0,,1781,petrol,40,,,110 kW (150 hp),210,Donkervoort D8-150E Sport,4,2,0,85.377,0,200,manual,2300 mm
1,1,1,1,0,1,,1998,petrol,64,,,115 kW (156 hp),190,Dodge Avenger 2.0 SE,4,5,0,24.450,0,200,manual,2765 mm
1,1,1,1,1,1,,1461,diesel,50,,,80 kW (109 hp),240,Dacia Duster dCi 110 4x4 BlackShadow,4,5,1,28.090,1,168,manual,2674 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 Ambiance,4,5,1,16.490,0,175,manual,2674 mm
1,1,1,1,0,1,,1968,diesel,64,,,103 kW (140 hp),310,Dodge Avenger 2.0 CRD SE,4,5,0,29.921,0,200,manual,2765 mm
0,0,0,0,1,0,,993,petrol,35,,,50 kW (68 hp),106,Daihatsu Charade TX Turbo,3,5,0,9.527,0,165,manual,2165 mm
0,0,0,0,0,0,,993,diesel,35,,,27 kW (37 hp),60,Daihatsu Charade CS Diesel,3,5,0,8.347,0,125,manual,2165 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 BlackShadow,4,5,1,20.990,1,175,manual,2674 mm
0,0,0,0,0,0,,993,diesel,35,,,27 kW (37 hp),60,Daihatsu Charade TS Economy Diesel,3,5,0,7.576,0,125,manual,2165 mm
1,1,1,1,1,1,,1199,petrol,50,,,92 kW (125 hp),205,Dacia Duster TCe 125 4x2 Laureate,4,5,1,17.990,0,175,manual,2674 mm
0,0,0,0,1,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade TS Sport,3,5,0,8.030,0,145,manual,2165 mm
0,0,0,0,0,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade TS,3,5,0,7.304,0,135,automatic,2165 mm
0,0,0,0,0,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade TG Luxe,3,5,0,6.444,0,145,manual,2165 mm
0,0,0,0,0,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade CS,3,5,0,7.122,0,145,manual,2165 mm
1,1,1,1,1,1,,1968,diesel,64,,,103 kW (140 hp),310,Dodge Avenger 2.0 CRD SXT,4,5,0,33.311,0,200,manual,2765 mm
1,1,1,1,0,1,,2360,petrol,64,,,125 kW (170 hp),220,Dodge Avenger 2.4 SE,4,5,0,29.400,0,200,sequential automatic,2765 mm
1,1,1,1,1,1,,2736,petrol,64,,,138 kW (188 hp),256,Dodge Avenger 2.7 V6 SXT,6,5,0,39.912,0,206,sequential automatic,2765 mm
0,0,0,0,0,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade CS,3,5,0,7.621,0,135,automatic,2165 mm
1,1,1,1,1,1,,1998,petrol,64,,,115 kW (156 hp),190,Dodge Avenger 2.0 SXT,4,5,0,27.173,0,200,manual,2765 mm
0,0,0,0,0,0,,993,diesel,35,,,27 kW (37 hp),60,Daihatsu Charade TS Diesel,3,5,0,8.030,0,125,manual,2165 mm
0,0,0,0,0,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade TG Economy,3,5,0,6.305,0,145,manual,2165 mm
0,0,0,0,1,0,,1781,petrol,40,,,198 kW (270 hp),362,Donkervoort D8-270 Race,4,2,0,123.273,0,245,manual,2300 mm
0,0,0,0,0,0,,993,petrol,35,,,38 kW (52 hp),76,Daihatsu Charade TS,3,5,0,6.804,0,145,manual,2165 mm
0,0,0,0,1,0,,1781,petrol,40,,,198 kW (270 hp),362,Donkervoort D8-270 Sport,4,2,0,115.227,0,245,manual,2300 mm
0,0,0,0,1,0,,1781,petrol,40,,,198 kW (270 hp),362,Donkervoort D8-270 24H Special Edition,4,2,0,135.988,0,245,manual,2300 mm
0,0,0,0,0,0,,1360,petrol,43,,,62 kW (84 hp),115,Citroen AX GT,4,5,0,10.537,0,180,manual,2285 mm
0,0,0,0,1,0,,1781,petrol,40,,,154 kW (210 hp),320,Donkervoort D8-210E BW Sport,4,2,0,102.733,0,235,manual,2300 mm
0,0,0,0,0,0,,1360,petrol,43,,,55 kW (75 hp),104,Citroen AX GT,4,5,0,11.333,0,178,manual,2285 mm
0,0,0,0,1,0,,1994,petrol,45,,,158 kW (215 hp),290,Donkervoort D8 Cosworth,4,2,0,39.479,0,235,manual,2300 mm
0,0,0,0,0,0,,1360,diesel,43,,,39 kW (53 hp),83,Citroen AX 14 RD,4,5,0,10.687,0,155,manual,2285 mm
0,0,0,0,0,0,,1124,petrol,43,,,44 kW (60 hp),88,Citroen AX 11 TE,4,5,0,8.123,0,167,manual,2285 mm
0,0,0,0,0,0,,1360,diesel,43,,,39 kW (53 hp),83,Citroen AX 14 TGD,4,5,0,10.879,0,155,manual,2285 mm
0,0,0,0,0,0,,1124,petrol,43,,,44 kW (60 hp),88,Citroen AX 11 TGE,4,5,0,8.690,0,167,manual,2285 mm
0,0,0,0,0,0,,1124,petrol,36,,,40 kW (54 hp),88,Citroen AX 11 RE,4,5,0,7.850,0,158,manual,2285 mm
0,0,0,0,0,0,,954,petrol,36,,,31 kW (42 hp),69,Citroen AX 10 E,4,5,0,7.034,0,140,manual,2285 mm
0,0,0,0,0,0,,1360,petrol,43,,,48 kW (65 hp),109,Citroen AX 14 TRS,4,5,0,9.166,0,168,manual,2285 mm
0,0,0,0,0,0,,1124,petrol,36,,,40 kW (54 hp),88,Citroen AX 11 E,4,5,0,7.079,0,158,manual,2285 mm
0,0,0,0,0,0,,1124,petrol,36,,,40 kW (54 hp),88,Citroen AX 11 TRE,4,5,0,8.617,0,158,manual,2285 mm
0,0,0,0,0,0,,1360,petrol,43,,,48 kW (65 hp),109,Citroen AX 14 TZS,4,5,0,10.051,0,168,manual,2285 mm
0,0,0,0,0,1,,1360,petrol,43,,,55 kW (75 hp),111,Citroen AX 14 TGS,4,5,0,11.308,0,173,manual,2285 mm
0,0,0,0,0,0,,1294,petrol,43,,,70 kW (95 hp),112,Citroen AX Sport,4,5,0,10.537,0,186,manual,2285 mm
0,0,0,0,0,0,,1360,diesel,43,,,37 kW (50 hp),82,Citroen AX 14 First D,4,5,0,11.819,0,150,manual,2285 mm
0,0,0,0,0,1,,1124,petrol,43,,,44 kW (60 hp),88,Citroen AX 11 Spot,4,5,0,9.321,0,167,manual,2285 mm
0,0,0,0,0,1,,1527,diesel,43,,,43 kW (58 hp),94,Citroen AX 15 First D,4,5,0,12.363,0,158,manual,2285 mm
0,0,0,0,0,1,,1124,petrol,43,,,44 kW (60 hp),88,Citroen AX 11 Image,4,5,0,10.700,0,167,manual,2285 mm
0,0,0,0,0,1,,1360,petrol,43,,,55 kW (75 hp),111,Citroen AX 14 Image,4,5,0,11.544,0,173,manual,2285 mm
0,0,0,0,0,1,,1527,diesel,43,,,43 kW (58 hp),94,Citroen AX 15 Spot D,4,5,0,12.527,0,158,manual,2285 mm
1,1,1,1,1,1,,5967,petrol,69,,,297 kW (404 hp),546,Corvette C6 Convertible,8,2,0,108.490,0,300,sequential automatic,2686 mm
0,0,0,0,0,1,,1124,petrol,43,,,44 kW (60 hp),88,Citroen AX 11 First,4,5,0,10.015,0,167,manual,2285 mm
0,0,0,0,0,1,,1360,petrol,43,,,55 kW (75 hp),111,Citroen AX 14 TZX,4,5,0,11.158,0,173,manual,2285 mm
1,1,1,1,1,1,,5967,petrol,69,,,297 kW (404 hp),546,Corvette C6 Convertible,8,2,0,103.290,0,300,manual,2686 mm
0,0,0,0,1,0,,2753,petrol,80,,,103 kW (140 hp),202,Datsun 280 ZX,6,2,0,18.378,0,205,manual,2320 mm
0,0,0,0,1,0,,2753,petrol,80,,,103 kW (140 hp),202,Datsun 280 ZX 2+2,6,4,0,20.829,0,205,manual,2520 mm
0,0,0,0,0,0,,1360,diesel,43,,,37 kW (50 hp),82,Citroen AX 14 TGD,4,5,0,11.689,0,150,manual,2285 mm
0,0,0,0,1,0,,1781,petrol,40,,,198 kW (270 hp),362,Donkervoort D8 GT 270 24H Special Edition,4,2,0,177.463,0,245,manual,2300 mm
0,0,0,0,1,0,,1781,petrol,40,,,198 kW (270 hp),362,Donkervoort D8 GT 270,4,2,0,139.088,0,245,manual,2300 mm
0,0,0,0,1,1,,4997,benzine,57,,,n.v.t.,...,TVR Griffith 500,8,2,0,71.187,0,267,handgeschakeld,2282 mm
0,0,0,0,0,0,,2316,petrol,60,,,83 kW (113 hp),183,Volvo 240 DL 2.3,4,5,0,17.843,0,172,manual,2640 mm
0,0,0,0,0,0,,2316,petrol,60,,,83 kW (113 hp),183,Volvo 240 GL 2.3,4,5,0,19.619,0,172,manual,2640 mm
0,0,0,0,0,0,,1046,petrol,36,,,34 kW (46 hp),75,Skoda 105 L,4,5,0,4.989,0,130,manual,2400 mm
0,0,0,0,0,0,,1046,petrol,36,,,34 kW (46 hp),75,Skoda 105,4,5,0,4.218,0,130,manual,2400 mm
0,0,0,0,0,0,,1335,petrol,46,,,52 kW (71 hp),100,Triumph Acclaim HLS,4,5,0,9.484,0,155,manual,2320 mm
1,1,1,0,1,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Sapphire 4WD,4,5,1,52.797,0,170,automatic,3060 mm
0,0,0,0,0,0,,1046,petrol,36,,,34 kW (46 hp),75,Skoda 105 S,4,5,0,4.672,0,130,manual,2400 mm
1,1,1,0,1,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Quartz 4WD,4,5,0,49.497,0,170,automatic,3060 mm
1,1,1,0,1,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Sapphire 4WD,4,5,1,48.390,0,171,manual,3060 mm
0,0,0,0,0,0,,1998,petrol,55,,,79 kW (108 hp),161,Triumph TR7 Cabriolet,4,2,0,13.137,0,183,manual,2160 mm
1,1,1,0,0,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Crystal 4WD,4,5,0,46.897,0,170,automatic,3060 mm
1,1,1,0,1,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Quartz 4WD,4,5,0,45.090,0,171,manual,3060 mm
0,0,0,0,1,1,,4601,petrol,,,,275 kW (365 hp),480,Spectre R42-S,8,2,0,140.672,0,290,manual,2400 mm
1,1,1,1,1,1,,799,diesel,22,,,30 kW (41 hp),100,Smart city-coupe cabrio & pulse cdi,3,2,0,18.215,0,135,manual,1812 mm
1,1,1,1,1,1,,599,petrol,22,,,40 kW (55 hp),80,Smart city-coupe cabrio & pure 55hp,3,2,0,13.560,0,135,semi-automatic,1812 mm
1,1,1,1,1,1,,799,diesel,22,,,30 kW (41 hp),100,Smart city-coupe cabrio & passion cdi,3,2,0,19.320,0,135,semi-automatic,1812 mm
0,0,0,0,1,1,,4601,petrol,,,,257 kW (350 hp),463,Spectre R42,8,2,0,135.000,0,285,manual,2400 mm
1,1,1,1,1,1,,799,diesel,22,,,30 kW (41 hp),100,Smart city-coupe cabrio & pulse cdi,3,2,0,18.625,0,135,semi-automatic,1812 mm
1,1,1,1,1,1,,599,petrol,22,,,45 kW (62 hp),80,Smart city-coupe cabrio & pulse 62hp,3,2,0,14.560,0,135,semi-automatic,1812 mm
1,1,1,1,1,1,,698,petrol,22,,,45 kW (61 hp),95,Smart city-coupe cabrio & passion 61hp,3,2,0,16.490,0,135,semi-automatic,1812 mm
1,1,1,1,1,1,,799,diesel,22,,,30 kW (41 hp),100,Smart city-coupe cabrio & pure cdi,3,2,0,17.100,0,135,manual,1812 mm
1,1,1,1,1,1,,698,petrol,33,,,55 kW (75 hp),110,Smart city-coupe cabrio Brabus 75hp,3,2,0,27.550,0,150,semi-automatic,1812 mm
1,1,1,1,1,1,,698,petrol,22,,,45 kW (61 hp),95,Smart city-coupe cabrio & pulse 61hp,3,2,0,15.385,0,135,manual,1812 mm
1,1,1,1,1,1,,698,petrol,22,,,45 kW (61 hp),95,Smart city-coupe cabrio & pure 61hp,3,2,0,14.680,0,135,semi-automatic,1812 mm
1,1,1,1,1,1,,698,petrol,22,,,45 kW (61 hp),95,Smart city-coupe cabrio & pulse 61hp,3,2,0,15.795,0,135,semi-automatic,1812 mm
1,1,1,1,1,1,,698,petrol,22,,,45 kW (61 hp),95,Smart city-coupe cabrio & pure 61hp,3,2,0,14.270,0,135,manual,1812 mm
1,1,1,1,1,1,,599,petrol,22,,,40 kW (55 hp),80,Smart city-coupe cabrio & pulse 55hp,3,2,0,13.153,0,135,semi-automatic,1812 mm
0,0,0,0,0,0,,1118,petrol,42,,,43 kW (58 hp),88,Talbot 1100 Tourist GLS,4,5,0,6.348,0,152,manual,2520 mm
1,1,1,1,1,1,,599,petrol,22,,,40 kW (55 hp),80,Smart city-coupe cabrio & passion 55hp,3,2,0,15.570,0,135,semi-automatic,1812 mm
1,1,1,0,0,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Crystal 2WD,4,5,0,38.790,0,171,manual,3060 mm
0,0,0,0,0,0,,1118,petrol,42,,,43 kW (58 hp),88,Talbot 1100 Tourist LS,4,5,0,5.985,0,152,manual,2520 mm
1,1,1,0,0,1,,1998,diesel,75,,,114 kW (155 hp),360,SsangYong Actyon Sports 2.0 Crystal 4WD,4,5,0,42.490,0,171,manual,3060 mm
0,0,0,0,0,1,,2383,diesel,60,,,58 kW (79 hp),140,Volvo 240 Grand Luxe Diesel,6,5,0,24.860,0,155,manual,2650 mm
0,0,0,0,0,0,,1986,petrol,60,,,74 kW (101 hp),160,Volvo 240 DL 2.0,4,5,0,17.675,0,165,manual,2640 mm
0,0,0,0,0,1,,2316,petrol,60,,,85 kW (116 hp),192,Volvo 240 Grand Luxe 2.3,4,5,0,21.548,0,173,manual,2640 mm
0,0,0,0,0,1,,2316,petrol,60,,,85 kW (116 hp),185,Volvo 240 GL 2.3,4,5,0,22.734,0,175,manual,2650 mm
0,0,0,0,0,1,,2316,petrol,60,,,83 kW (113 hp),183,Volvo 240 GLT 2.3,4,5,0,20.981,0,172,manual,2640 mm
